Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721053877.151852,0.000000,753.000000,-801.000000,24149.000000,67275.000000,-4.000000,29.000000,-775.000000
1721053877.152351,4747.000000,766.000000,-618.000000,26013.000000,38231.000000,85.000000,110.000000,-734.000000
1721053877.152850,3786.000000,685.000000,-359.000000,27164.000000,32128.000000,281.000000,5.000000,-735.000000
1721053877.153349,3282.000000,653.000000,-499.000000,27688.000000,28474.000000,300.000000,-25.000000,-742.000000
1721053877.153849,3438.000000,711.000000,-404.000000,28007.000000,28056.000000,290.000000,55.000000,-503.000000
1721053877.154348,2879.000000,922.000000,-437.000000,28007.000000,24688.000000,379.000000,43.000000,-712.000000
1721053877.154847,2716.000000,881.000000,-439.000000,28159.000000,24539.000000,540.000000,-103.000000,-801.000000
1721053877.155346,2461.000000,987.000000,-263.000000,28155.000000,21743.000000,444.000000,60.000000,-659.000000
1721053877.155845,2635.000000,896.000000,-305.000000,28402.000000,22033.000000,561.000000,127.000000,-827.000000
1721053877.156345,2057.000000,881.000000,-174.000000,28186.000000,18633.000000,523.000000,-129.000000,-753.000000
1721053877.156844,2702.000000,859.000000,-64.000000,28560.000000,21589.000000,286.000000,-83.000000,-848.000000
1721053877.157343,-958.000000,798.000000,-249.000000,28136.000000,5724.000000,549.000000,-99.000000,-733.000000
1721053877.157842,-24703.000000,-394.000000,-293.000000,31367.000000,-91438.000000,397.000000,-166.000000,-786.000000
1721053877.158341,-29751.000000,-511.000000,43.000000,34879.000000,-115498.000000,326.000000,-185.000000,-849.000000
1721053877.158841,-30251.000000,-577.000000,-87.000000,35621.000000,-119667.000000,548.000000,34.000000,-773.000000
1721053877.159340,-28887.000000,-421.000000,-12.000000,36183.000000,-121053.000000,615.000000,-53.000000,-607.000000
1721053877.159839,-25041.000000,-565.000000,-136.000000,35683.000000,-115583.000000,631.000000,-21.000000,-714.000000
1721053877.160338,-22943.000000,-224.000000,33.000000,35349.000000,-108676.000000,590.000000,-21.000000,-712.000000
1721053877.160837,-18124.000000,-146.000000,1.000000,34363.000000,-92059.000000,532.000000,-156.000000,-774.000000
1721053877.161337,-15391.000000,-15.000000,-76.000000,33495.000000,-80935.000000,597.000000,10.000000,-771.000000
1721053877.161836,-9964.000000,506.000000,-55.000000,32473.000000,-59314.000000,687.000000,-30.000000,-827.000000
1721053877.162335,-6352.000000,755.000000,17.000000,31144.000000,-38345.000000,663.000000,-110.000000,-836.000000
1721053877.162834,-4495.000000,754.000000,-105.000000,29944.000000,-26405.000000,642.000000,47.000000,-737.000000
1721053877.163333,-3183.000000,604.000000,-119.000000,29245.000000,-18419.000000,667.000000,-113.000000,-666.000000
1721053877.163833,-3263.000000,759.000000,-56.000000,28939.000000,-18039.000000,541.000000,-106.000000,-880.000000
1721053877.164332,-2868.000000,838.000000,-80.000000,28756.000000,-14116.000000,524.000000,88.000000,-844.000000
1721053877.164831,-2886.000000,824.000000,-197.000000,28669.000000,-14021.000000,541.000000,-96.000000,-727.000000
1721053877.165330,-2300.000000,964.000000,-63.000000,28824.000000,-10654.000000,614.000000,-28.000000,-694.000000
1721053877.165829,-2508.000000,840.000000,-115.000000,28538.000000,-11314.000000,519.000000,18.000000,-614.000000
1721053877.166329,-1698.000000,825.000000,-137.000000,28654.000000,-7204.000000,395.000000,40.000000,-799.000000
1721053877.166828,-2846.000000,800.000000,-305.000000,28211.000000,-10808.000000,386.000000,85.000000,-823.000000
1721053877.167327,1677.000000,1314.000000,40.000000,28830.000000,8051.000000,327.000000,-138.000000,-778.000000
1721053877.167826,22334.000000,2521.000000,177.000000,25273.000000,106312.000000,623.000000,-36.000000,-709.000000
1721053877.168325,27957.000000,2434.000000,-193.000000,21621.000000,130992.000000,671.000000,-2.000000,-725.000000
1721053877.168825,29504.000000,2535.000000,-93.000000,20657.000000,135738.000000,367.000000,-23.000000,-711.000000
1721053877.169324,29225.000000,2260.000000,-246.000000,19883.000000,136263.000000,278.000000,31.000000,-772.000000
1721053877.169823,27094.000000,2298.000000,-122.000000,20366.000000,129019.000000,229.000000,-19.000000,-721.000000
1721053877.170322,24656.000000,2203.000000,-301.000000,20711.000000,121319.000000,295.000000,-99.000000,-564.000000
1721053877.170821,20246.000000,1826.000000,-166.000000,21802.000000,104207.000000,276.000000,-119.000000,-766.000000
1721053877.171321,17413.000000,1652.000000,-212.000000,22812.000000,93303.000000,196.000000,-46.000000,-861.000000
1721053877.171820,11715.000000,1206.000000,-250.000000,23927.000000,69706.000000,279.000000,-119.000000,-787.000000
1721053877.172319,5244.000000,1009.000000,-330.000000,25908.000000,39586.000000,168.000000,-109.000000,-646.000000
1721053877.172818,4143.000000,922.000000,-276.000000,27221.000000,32292.000000,270.000000,-21.000000,-704.000000
1721053877.173317,3633.000000,874.000000,-341.000000,27692.000000,28756.000000,229.000000,-1.000000,-684.000000
1721053877.173817,3507.000000,977.000000,-332.000000,28093.000000,27905.000000,243.000000,-35.000000,-831.000000
1721053877.174316,2738.000000,694.000000,-420.000000,27951.000000,25087.000000,374.000000,-232.000000,-610.000000
1721053877.174815,3026.000000,696.000000,-379.000000,28244.000000,24169.000000,385.000000,-156.000000,-963.000000
1721053877.175314,2672.000000,1023.000000,-231.000000,28184.000000,22002.000000,328.000000,-119.000000,-691.000000
1721053877.175813,2490.000000,784.000000,-279.000000,28403.000000,21366.000000,289.000000,-72.000000,-745.000000
1721053877.176313,2162.000000,798.000000,-302.000000,28298.000000,19210.000000,418.000000,-80.000000,-569.000000
1721053877.176812,2299.000000,861.000000,-350.000000,28509.000000,20017.000000,348.000000,105.000000,-786.000000
1721053877.177311,-23.000000,444.000000,-456.000000,28002.000000,9800.000000,341.000000,-40.000000,-893.000000
1721053877.177810,-23458.000000,-707.000000,-666.000000,31017.000000,-86797.000000,222.000000,-32.000000,-733.000000
