Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721054234.375594,0.000000,-726.000000,-2015.000000,28145.000000,19778.000000,-1025.000000,-106.000000,-814.000000
1721054234.376093,926.000000,-486.000000,-1793.000000,28558.000000,17746.000000,-806.000000,-137.000000,-717.000000
1721054234.376593,393.000000,-403.000000,-1651.000000,28107.000000,15190.000000,-570.000000,-145.000000,-740.000000
1721054234.377092,-17023.000000,-1324.000000,-1641.000000,30238.000000,-70627.000000,-619.000000,-116.000000,-739.000000
1721054234.377591,-25371.000000,-1504.000000,-1182.000000,33837.000000,-111523.000000,-298.000000,-11.000000,-801.000000
1721054234.378090,-25442.000000,-1282.000000,-984.000000,34633.000000,-115520.000000,-61.000000,-124.000000,-747.000000
1721054234.378589,-24849.000000,-996.000000,-708.000000,35251.000000,-121876.000000,206.000000,-49.000000,-753.000000
1721054234.379089,-22641.000000,-797.000000,-524.000000,35021.000000,-115383.000000,396.000000,-53.000000,-862.000000
1721054234.379588,-20824.000000,-428.000000,-244.000000,34961.000000,-110721.000000,695.000000,-112.000000,-821.000000
1721054234.380087,-16790.000000,157.000000,-9.000000,34234.000000,-94420.000000,611.000000,34.000000,-738.000000
1721054234.380586,-14343.000000,241.000000,85.000000,33470.000000,-83199.000000,774.000000,-72.000000,-705.000000
1721054234.381085,-10436.000000,864.000000,361.000000,32790.000000,-65232.000000,1100.000000,-26.000000,-840.000000
1721054234.381585,-6543.000000,1193.000000,570.000000,31600.000000,-42508.000000,967.000000,32.000000,-761.000000
1721054234.382084,-4254.000000,1294.000000,456.000000,30538.000000,-28174.000000,929.000000,-41.000000,-637.000000
1721054234.382583,-3034.000000,1480.000000,456.000000,30018.000000,-20010.000000,946.000000,-272.000000,-885.000000
1721054234.383082,-2591.000000,1344.000000,493.000000,29511.000000,-17050.000000,780.000000,-114.000000,-824.000000
1721054234.383581,-2141.000000,1622.000000,611.000000,29377.000000,-14326.000000,873.000000,21.000000,-737.000000
1721054234.384081,-1886.000000,1506.000000,649.000000,28995.000000,-12163.000000,711.000000,-49.000000,-786.000000
1721054234.384580,-1406.000000,1534.000000,638.000000,29122.000000,-10717.000000,772.000000,-140.000000,-711.000000
1721054234.385079,-1226.000000,1885.000000,772.000000,28914.000000,-8909.000000,755.000000,26.000000,-702.000000
1721054234.385578,-1114.000000,1961.000000,876.000000,28914.000000,-7905.000000,856.000000,-50.000000,-693.000000
1721054234.386077,-983.000000,1745.000000,731.000000,28710.000000,-6606.000000,712.000000,-6.000000,-822.000000
1721054234.386577,-51.000000,1879.000000,742.000000,29257.000000,-2154.000000,765.000000,-114.000000,-821.000000
1721054234.387076,16407.000000,2810.000000,763.000000,26944.000000,84902.000000,1109.000000,-19.000000,-766.000000
1721054234.387575,23789.000000,2865.000000,580.000000,23086.000000,126768.000000,789.000000,-146.000000,-844.000000
1721054234.388074,25136.000000,3042.000000,373.000000,21885.000000,132042.000000,904.000000,-80.000000,-972.000000
1721054234.388573,25807.000000,2776.000000,146.000000,21036.000000,137213.000000,823.000000,32.000000,-790.000000
1721054234.389073,23833.000000,2388.000000,-9.000000,21292.000000,130165.000000,549.000000,-68.000000,-782.000000
1721054234.389572,22063.000000,2026.000000,-378.000000,21440.000000,124353.000000,371.000000,-140.000000,-651.000000
1721054234.390071,18302.000000,1630.000000,-605.000000,22261.000000,108296.000000,181.000000,-84.000000,-739.000000
1721054234.390570,15402.000000,1274.000000,-814.000000,23172.000000,96513.000000,39.000000,-62.000000,-790.000000
1721054234.391069,11342.000000,769.000000,-953.000000,24038.000000,78557.000000,-358.000000,-63.000000,-838.000000
1721054234.391569,5462.000000,338.000000,-1248.000000,25708.000000,48198.000000,-525.000000,-143.000000,-927.000000
1721054234.392068,3037.000000,-131.000000,-1550.000000,27142.000000,34743.000000,-618.000000,-73.000000,-674.000000
1721054234.392567,2575.000000,-343.000000,-1482.000000,27575.000000,30955.000000,-1016.000000,-32.000000,-798.000000
1721054234.393066,2166.000000,-500.000000,-1710.000000,28023.000000,27919.000000,-1120.000000,-117.000000,-866.000000
1721054234.393566,1693.000000,-606.000000,-1884.000000,28131.000000,26249.000000,-1336.000000,-51.000000,-560.000000
1721054234.394065,1210.000000,-816.000000,-1957.000000,28353.000000,23378.000000,-1596.000000,-11.000000,-771.000000
