Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721054273.603754,0.000000,-488.000000,-938.000000,30066.000000,-43424.000000,-130.000000,-104.000000,-834.000000
1721054273.604253,-5978.000000,-160.000000,-967.000000,29080.000000,-29824.000000,-127.000000,-184.000000,-833.000000
1721054273.604752,-4561.000000,-289.000000,-1072.000000,28504.000000,-21475.000000,-174.000000,-106.000000,-885.000000
1721054273.605251,-4421.000000,-173.000000,-1105.000000,28099.000000,-19547.000000,-381.000000,-82.000000,-714.000000
1721054273.605750,-4002.000000,-331.000000,-1112.000000,28009.000000,-16292.000000,-394.000000,-175.000000,-836.000000
1721054273.606250,-3827.000000,-100.000000,-1194.000000,27791.000000,-15081.000000,-404.000000,-54.000000,-821.000000
1721054273.606749,-3488.000000,-327.000000,-1202.000000,27708.000000,-12779.000000,-544.000000,-122.000000,-802.000000
1721054273.607248,-3440.000000,-255.000000,-1119.000000,27472.000000,-11955.000000,-656.000000,-154.000000,-868.000000
1721054273.607747,-3031.000000,-227.000000,-1090.000000,27732.000000,-9544.000000,-561.000000,-56.000000,-862.000000
1721054273.608246,-3258.000000,-159.000000,-1246.000000,27352.000000,-10519.000000,-781.000000,-112.000000,-620.000000
1721054273.608746,-998.000000,-91.000000,-976.000000,27982.000000,-4.000000,-580.000000,-97.000000,-760.000000
1721054273.609245,16914.000000,1345.000000,-829.000000,25819.000000,93263.000000,-481.000000,-59.000000,-734.000000
1721054273.609744,22554.000000,1658.000000,-907.000000,22770.000000,124765.000000,-658.000000,-89.000000,-669.000000
1721054273.610243,25349.000000,1869.000000,-686.000000,21947.000000,135007.000000,-603.000000,-152.000000,-832.000000
1721054273.610742,25848.000000,2018.000000,-708.000000,21174.000000,138750.000000,-689.000000,-99.000000,-829.000000
1721054273.611242,23783.000000,1930.000000,-613.000000,21296.000000,129515.000000,-651.000000,-102.000000,-814.000000
1721054273.611741,22311.000000,2009.000000,-471.000000,21418.000000,124105.000000,-622.000000,-68.000000,-637.000000
1721054273.612240,18393.000000,1829.000000,-516.000000,21931.000000,106837.000000,-646.000000,-216.000000,-719.000000
1721054273.612739,16240.000000,1764.000000,-303.000000,22747.000000,96668.000000,-382.000000,-78.000000,-722.000000
1721054273.613238,12958.000000,1564.000000,-121.000000,23372.000000,80721.000000,-394.000000,-31.000000,-723.000000
1721054273.613738,6349.000000,1387.000000,-204.000000,24608.000000,47336.000000,-377.000000,13.000000,-724.000000
1721054273.614237,4719.000000,1366.000000,101.000000,25783.000000,36185.000000,-215.000000,-57.000000,-704.000000
1721054273.614736,4211.000000,1473.000000,177.000000,26175.000000,31056.000000,-17.000000,-80.000000,-708.000000
1721054273.615235,4055.000000,1411.000000,339.000000,26510.000000,29421.000000,-31.000000,-110.000000,-823.000000
1721054273.615734,3822.000000,1503.000000,229.000000,26593.000000,27089.000000,165.000000,1.000000,-699.000000
1721054273.616234,3726.000000,1558.000000,302.000000,26912.000000,25357.000000,317.000000,-3.000000,-691.000000
1721054273.616733,3374.000000,1462.000000,288.000000,26769.000000,23908.000000,327.000000,-91.000000,-677.000000
1721054273.617232,2992.000000,1454.000000,321.000000,27018.000000,22083.000000,430.000000,-103.000000,-880.000000
1721054273.617731,2888.000000,1444.000000,247.000000,26777.000000,21285.000000,563.000000,-124.000000,-789.000000
1721054273.618230,2698.000000,1534.000000,362.000000,27219.000000,19918.000000,844.000000,-87.000000,-729.000000
1721054273.618730,1703.000000,1076.000000,122.000000,26552.000000,15520.000000,523.000000,-95.000000,-638.000000
1721054273.619229,-16933.000000,-45.000000,-116.000000,28234.000000,-74131.000000,440.000000,-178.000000,-716.000000
1721054273.619728,-24523.000000,-357.000000,49.000000,31568.000000,-110899.000000,854.000000,-54.000000,-772.000000
1721054273.620227,-25941.000000,-395.000000,-146.000000,32237.000000,-118885.000000,758.000000,25.000000,-802.000000
1721054273.620726,-25568.000000,-588.000000,-68.000000,32969.000000,-125478.000000,750.000000,-2.000000,-686.000000
1721054273.621226,-23048.000000,-766.000000,-258.000000,32912.000000,-116734.000000,744.000000,5.000000,-724.000000
1721054273.621725,-21819.000000,-561.000000,-366.000000,32827.000000,-113058.000000,856.000000,-62.000000,-844.000000
1721054273.622224,-17766.000000,-459.000000,-489.000000,32290.000000,-96017.000000,745.000000,-71.000000,-717.000000
1721054273.622723,-15403.000000,-601.000000,-533.000000,31526.000000,-85314.000000,664.000000,36.000000,-804.000000
1721054273.623222,-12553.000000,-441.000000,-651.000000,31150.000000,-72089.000000,729.000000,24.000000,-741.000000
1721054273.623722,-7553.000000,-59.000000,-735.000000,30181.000000,-44671.000000,647.000000,-140.000000,-831.000000
1721054273.624221,-5602.000000,-155.000000,-918.000000,29148.000000,-30240.000000,585.000000,-31.000000,-798.000000
