Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721054014.977065,0.000000,890.000000,-1740.000000,26636.000000,129131.000000,-1015.000000,-74.000000,-768.000000
1721054014.977565,24226.000000,932.000000,-1531.000000,27113.000000,125446.000000,-922.000000,-60.000000,-755.000000
1721054014.978064,20348.000000,729.000000,-1486.000000,27903.000000,110044.000000,-923.000000,32.000000,-583.000000
1721054014.978563,16868.000000,583.000000,-1357.000000,28760.000000,96724.000000,-970.000000,25.000000,-653.000000
1721054014.979062,13499.000000,394.000000,-1324.000000,29732.000000,82715.000000,-1059.000000,-120.000000,-843.000000
1721054014.979561,7185.000000,331.000000,-1388.000000,31126.000000,53344.000000,-960.000000,17.000000,-739.000000
1721054014.980061,3121.000000,-1.000000,-1214.000000,32820.000000,32348.000000,-893.000000,-103.000000,-739.000000
1721054014.980560,3037.000000,78.000000,-1058.000000,33591.000000,31118.000000,-826.000000,-19.000000,-732.000000
1721054014.981059,2184.000000,49.000000,-1306.000000,33969.000000,26538.000000,-708.000000,23.000000,-755.000000
1721054014.981558,2660.000000,45.000000,-1203.000000,34155.000000,27266.000000,-821.000000,-193.000000,-865.000000
1721054014.982057,1840.000000,106.000000,-1211.000000,34340.000000,22589.000000,-680.000000,-43.000000,-808.000000
1721054014.982557,2200.000000,-6.000000,-1072.000000,34311.000000,24151.000000,-561.000000,9.000000,-817.000000
1721054014.983056,1362.000000,65.000000,-1053.000000,34511.000000,19031.000000,-649.000000,-187.000000,-819.000000
1721054014.983555,2224.000000,128.000000,-1003.000000,34320.000000,22671.000000,-672.000000,25.000000,-739.000000
1721054014.984054,666.000000,426.000000,-827.000000,34583.000000,14822.000000,-658.000000,1.000000,-758.000000
1721054014.984553,3236.000000,533.000000,-938.000000,34313.000000,25675.000000,-532.000000,-16.000000,-766.000000
1721054014.985053,-12255.000000,-460.000000,-1062.000000,34949.000000,-39974.000000,-850.000000,96.000000,-622.000000
1721054014.985552,-29843.000000,-1143.000000,-881.000000,39169.000000,-115144.000000,-546.000000,-28.000000,-806.000000
1721054014.986051,-28896.000000,-1070.000000,-748.000000,40850.000000,-114295.000000,-444.000000,-73.000000,-757.000000
