Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721058042.258961,0.000000,1826.000000,-5.000000,21521.000000,79727.000000,183.000000,4.000000,-864.000000
1721058042.259461,5494.000000,1349.000000,59.000000,23465.000000,45538.000000,103.000000,-74.000000,-662.000000
1721058042.259960,3958.000000,1243.000000,168.000000,25243.000000,33282.000000,323.000000,-9.000000,-832.000000
1721058042.260459,3457.000000,1242.000000,97.000000,25830.000000,30181.000000,113.000000,54.000000,-840.000000
1721058042.260958,3392.000000,1180.000000,4.000000,26176.000000,27884.000000,244.000000,12.000000,-804.000000
1721058042.261457,3170.000000,1206.000000,117.000000,26204.000000,26820.000000,262.000000,5.000000,-820.000000
1721058042.261957,2787.000000,1060.000000,32.000000,26310.000000,23783.000000,268.000000,44.000000,-952.000000
1721058042.262456,2820.000000,1053.000000,-47.000000,26411.000000,23850.000000,235.000000,15.000000,-864.000000
1721058042.262955,2317.000000,977.000000,-107.000000,26667.000000,20290.000000,277.000000,-29.000000,-769.000000
1721058042.263454,2573.000000,949.000000,-51.000000,26401.000000,21858.000000,388.000000,105.000000,-746.000000
1721058042.263953,1702.000000,929.000000,-59.000000,26909.000000,16721.000000,580.000000,-19.000000,-721.000000
1721058042.264453,2326.000000,706.000000,-458.000000,26206.000000,20986.000000,519.000000,89.000000,-694.000000
1721058042.264952,-13442.000000,-689.000000,-572.000000,28164.000000,-64590.000000,308.000000,-86.000000,-800.000000
1721058042.265451,-21498.000000,-1339.000000,-514.000000,32562.000000,-114509.000000,667.000000,-33.000000,-845.000000
1721058042.265950,-21881.000000,-1080.000000,-573.000000,33552.000000,-118177.000000,744.000000,67.000000,-650.000000
1721058042.266449,-23323.000000,-1424.000000,-706.000000,34514.000000,-126870.000000,692.000000,39.000000,-662.000000
1721058042.266949,-20833.000000,-1272.000000,-683.000000,34197.000000,-115165.000000,796.000000,-89.000000,-807.000000
1721058042.267448,-20131.000000,-1077.000000,-811.000000,33791.000000,-112421.000000,685.000000,-11.000000,-796.000000
1721058042.267947,-16586.000000,-616.000000,-682.000000,33090.000000,-94146.000000,635.000000,35.000000,-863.000000
1721058042.268446,-14602.000000,-607.000000,-686.000000,32049.000000,-83078.000000,652.000000,-75.000000,-748.000000
1721058042.268945,-12084.000000,-352.000000,-708.000000,31274.000000,-70030.000000,580.000000,-41.000000,-914.000000
1721058042.269445,-7514.000000,37.000000,-578.000000,29946.000000,-42709.000000,625.000000,95.000000,-852.000000
1721058042.269944,-5020.000000,367.000000,-674.000000,28509.000000,-27145.000000,568.000000,135.000000,-823.000000
1721058042.270443,-3933.000000,419.000000,-583.000000,27869.000000,-20414.000000,591.000000,-4.000000,-752.000000
1721058042.270942,-3331.000000,367.000000,-693.000000,27350.000000,-17269.000000,549.000000,60.000000,-803.000000
1721058042.271441,-3211.000000,619.000000,-523.000000,27348.000000,-16206.000000,616.000000,-35.000000,-695.000000
1721058042.271941,-2780.000000,368.000000,-579.000000,26988.000000,-13084.000000,658.000000,180.000000,-809.000000
1721058042.272440,-2828.000000,505.000000,-416.000000,27151.000000,-13047.000000,538.000000,-32.000000,-793.000000
1721058042.272939,-2224.000000,586.000000,-412.000000,26870.000000,-9602.000000,443.000000,-64.000000,-841.000000
1721058042.273438,-2554.000000,613.000000,-431.000000,27068.000000,-10746.000000,641.000000,91.000000,-623.000000
1721058042.273937,-1833.000000,590.000000,-501.000000,26741.000000,-6150.000000,541.000000,56.000000,-754.000000
1721058042.274437,-2254.000000,599.000000,-257.000000,27120.000000,-9043.000000,688.000000,-55.000000,-710.000000
1721058042.274936,13462.000000,2074.000000,-154.000000,24969.000000,77480.000000,876.000000,30.000000,-727.000000
1721058042.275435,21676.000000,2437.000000,-363.000000,20526.000000,127230.000000,626.000000,19.000000,-833.000000
1721058042.275934,22100.000000,2538.000000,-346.000000,19007.000000,131672.000000,524.000000,-39.000000,-843.000000
1721058042.276433,23614.000000,2665.000000,-255.000000,17874.000000,140204.000000,374.000000,44.000000,-772.000000
1721058042.276933,20686.000000,2344.000000,-350.000000,18200.000000,127862.000000,399.000000,126.000000,-848.000000
1721058042.277432,19816.000000,2189.000000,-308.000000,18475.000000,124239.000000,206.000000,55.000000,-557.000000
1721058042.277931,16256.000000,1799.000000,-339.000000,19482.000000,106473.000000,255.000000,66.000000,-889.000000
1721058042.278430,14221.000000,1797.000000,-221.000000,20667.000000,95208.000000,276.000000,16.000000,-817.000000
1721058042.278929,11505.000000,1446.000000,-483.000000,21299.000000,81415.000000,34.000000,111.000000,-814.000000
1721058042.279429,5507.000000,852.000000,-441.000000,23269.000000,47151.000000,145.000000,19.000000,-788.000000
