Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721054261.598984,0.000000,-3611.000000,-3009.000000,28173.000000,-50305.000000,-2566.000000,-44.000000,-686.000000
1721054261.599484,-27127.000000,-3099.000000,-3313.000000,31496.000000,-112567.000000,-2774.000000,-3.000000,-683.000000
1721054261.599983,-28027.000000,-2650.000000,-3131.000000,32512.000000,-117430.000000,-2403.000000,-112.000000,-899.000000
1721054261.600482,-23592.000000,-2188.000000,-2436.000000,33291.000000,-129925.000000,-2458.000000,-165.000000,-687.000000
1721054261.600981,-21676.000000,-838.000000,-2246.000000,33515.000000,-120244.000000,-2616.000000,-122.000000,-738.000000
1721054261.601480,-16885.000000,202.000000,-1334.000000,33316.000000,-117374.000000,-1980.000000,-54.000000,-645.000000
1721054261.601980,-12116.000000,1671.000000,-266.000000,32982.000000,-101863.000000,-1520.000000,-63.000000,-747.000000
1721054261.602479,-9553.000000,3085.000000,510.000000,32418.000000,-87720.000000,110.000000,-150.000000,-778.000000
1721054261.602978,-4571.000000,4029.000000,2103.000000,31856.000000,-76515.000000,2328.000000,-84.000000,-735.000000
1721054261.603477,-2371.000000,4169.000000,2908.000000,31110.000000,-50319.000000,3422.000000,-164.000000,-821.000000
1721054261.603976,-1556.000000,3511.000000,3120.000000,30191.000000,-29498.000000,3721.000000,82.000000,-604.000000
1721054261.604476,-376.000000,3149.000000,2509.000000,29650.000000,-21393.000000,3134.000000,-47.000000,-684.000000
1721054261.604975,-1803.000000,2870.000000,1807.000000,29176.000000,-16272.000000,3527.000000,-105.000000,-658.000000
1721054261.605474,-1381.000000,2145.000000,1852.000000,28812.000000,-16242.000000,3441.000000,-106.000000,-712.000000
1721054261.605973,-1665.000000,2063.000000,1338.000000,28650.000000,-11546.000000,2443.000000,-144.000000,-854.000000
1721054261.606472,-2843.000000,1270.000000,1109.000000,28731.000000,-12609.000000,2914.000000,-69.000000,-731.000000
1721054261.606972,-5437.000000,-576.000000,895.000000,28540.000000,-7888.000000,2539.000000,-116.000000,-715.000000
1721054261.607471,-4977.000000,-2114.000000,-566.000000,28516.000000,-11123.000000,1422.000000,-49.000000,-927.000000
1721054261.607970,-6409.000000,-2494.000000,-2281.000000,28332.000000,-5858.000000,1676.000000,-103.000000,-693.000000
1721054261.608469,7433.000000,-1915.000000,-3116.000000,28662.000000,-14472.000000,2177.000000,-17.000000,-666.000000
1721054261.608968,18871.000000,-1543.000000,-3220.000000,27968.000000,59153.000000,1690.000000,-210.000000,-760.000000
1721054261.609468,20809.000000,-1427.000000,-3733.000000,24608.000000,120497.000000,708.000000,-88.000000,-674.000000
1721054261.609967,23788.000000,-1064.000000,-4135.000000,23085.000000,126343.000000,128.000000,-116.000000,-732.000000
1721054261.610466,22451.000000,-232.000000,-3913.000000,22186.000000,138240.000000,-713.000000,0.000000,-603.000000
1721054261.610965,22352.000000,669.000000,-3369.000000,21949.000000,128469.000000,-1788.000000,33.000000,-677.000000
1721054261.611464,20125.000000,1426.000000,-2256.000000,22260.000000,125087.000000,-2831.000000,-32.000000,-585.000000
1721054261.611964,18388.000000,2479.000000,-1524.000000,22507.000000,111027.000000,-3153.000000,30.000000,-859.000000
1721054261.612463,17246.000000,3428.000000,-508.000000,23448.000000,97725.000000,-2152.000000,-26.000000,-728.000000
1721054261.612962,11133.000000,4023.000000,646.000000,23947.000000,88398.000000,-1032.000000,-126.000000,-602.000000
1721054261.613461,6793.000000,3875.000000,1607.000000,24766.000000,58193.000000,-327.000000,-119.000000,-791.000000
1721054261.613960,5853.000000,3165.000000,2342.000000,26155.000000,38269.000000,-250.000000,-27.000000,-695.000000
1721054261.614460,4378.000000,2690.000000,1919.000000,26842.000000,34934.000000,-42.000000,-79.000000,-770.000000
1721054261.614959,4192.000000,1991.000000,1545.000000,27332.000000,30287.000000,10.000000,-5.000000,-791.000000
1721054261.615458,1946.000000,1285.000000,803.000000,27279.000000,30212.000000,536.000000,-53.000000,-662.000000
1721054261.615957,1312.000000,76.000000,405.000000,27577.000000,25081.000000,946.000000,109.000000,-653.000000
1721054261.616456,-681.000000,-898.000000,-612.000000,27664.000000,26259.000000,485.000000,-45.000000,-668.000000
1721054261.616956,-539.000000,-1924.000000,-1560.000000,27788.000000,20196.000000,254.000000,0.000000,-862.000000
1721054261.617455,-2241.000000,-2652.000000,-2334.000000,27582.000000,22652.000000,-768.000000,-93.000000,-648.000000
1721054261.617954,-110.000000,-2462.000000,-3009.000000,27807.000000,14132.000000,-1612.000000,-86.000000,-815.000000
1721054261.618453,-14672.000000,-3750.000000,-3358.000000,27684.000000,23450.000000,-2113.000000,-61.000000,-695.000000
