Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721057580.184707,0.000000,-767.000000,-1415.000000,27498.000000,-28612.000000,-476.000000,84.000000,-708.000000
1721057580.185206,-5083.000000,-653.000000,-1559.000000,26737.000000,-22063.000000,-649.000000,78.000000,-897.000000
1721057580.185705,-4587.000000,-607.000000,-1669.000000,26308.000000,-18151.000000,-657.000000,69.000000,-823.000000
1721057580.186204,-4509.000000,-657.000000,-1519.000000,26243.000000,-17757.000000,-721.000000,138.000000,-804.000000
1721057580.186704,-3950.000000,-492.000000,-1432.000000,25985.000000,-13820.000000,-816.000000,146.000000,-855.000000
1721057580.187203,-3871.000000,-382.000000,-1499.000000,25949.000000,-14469.000000,-806.000000,17.000000,-767.000000
1721057580.187702,-3022.000000,-70.000000,-1454.000000,25888.000000,-10239.000000,-675.000000,66.000000,-767.000000
1721057580.188201,-3549.000000,-161.000000,-1270.000000,25717.000000,-12501.000000,-689.000000,48.000000,-853.000000
1721057580.188700,-2345.000000,8.000000,-1143.000000,25509.000000,-6476.000000,-673.000000,0.000000,-691.000000
1721057580.189200,-3273.000000,37.000000,-948.000000,25966.000000,-12106.000000,-506.000000,39.000000,-788.000000
1721057580.189699,11844.000000,1593.000000,-487.000000,25028.000000,70499.000000,40.000000,134.000000,-739.000000
1721057580.190198,21541.000000,2080.000000,-522.000000,21219.000000,127606.000000,-160.000000,174.000000,-765.000000
1721057580.190697,21891.000000,2306.000000,-395.000000,19626.000000,132013.000000,-166.000000,44.000000,-830.000000
1721057580.191196,23723.000000,2488.000000,-527.000000,18637.000000,142022.000000,-49.000000,93.000000,-858.000000
1721057580.191696,21032.000000,2252.000000,-506.000000,18617.000000,129547.000000,-19.000000,111.000000,-659.000000
1721057580.192195,20294.000000,2183.000000,-384.000000,18935.000000,126299.000000,210.000000,105.000000,-691.000000
1721057580.192694,16863.000000,1889.000000,-340.000000,19374.000000,108548.000000,127.000000,49.000000,-817.000000
1721057580.193193,14684.000000,1968.000000,-111.000000,20400.000000,96438.000000,415.000000,136.000000,-804.000000
1721057580.193692,12339.000000,1800.000000,-117.000000,20837.000000,83870.000000,216.000000,27.000000,-838.000000
1721057580.194192,6496.000000,1525.000000,61.000000,22222.000000,49770.000000,480.000000,110.000000,-777.000000
1721057580.194691,3986.000000,1106.000000,65.000000,23761.000000,33305.000000,845.000000,49.000000,-853.000000
1721057580.195190,3990.000000,1475.000000,237.000000,24439.000000,31060.000000,945.000000,239.000000,-782.000000
1721057580.195689,3494.000000,1486.000000,245.000000,24911.000000,27649.000000,995.000000,160.000000,-862.000000
1721057580.196188,3471.000000,1409.000000,237.000000,24947.000000,27833.000000,952.000000,-5.000000,-856.000000
1721057580.196688,2942.000000,1376.000000,438.000000,25196.000000,23695.000000,1079.000000,73.000000,-833.000000
1721057580.197187,3321.000000,1438.000000,258.000000,25128.000000,25117.000000,1074.000000,155.000000,-686.000000
1721057580.197686,2352.000000,1365.000000,169.000000,25341.000000,19998.000000,57310.000000,-17.000000,-743.000000
1721057580.198185,3019.000000,1332.000000,241.000000,25131.000000,23338.000000,1015.000000,85.000000,-821.000000
1721057580.198684,1755.000000,1215.000000,169.000000,25452.000000,15896.000000,1159.000000,30.000000,-876.000000
1721057580.199184,3422.000000,1147.000000,-36.000000,24992.000000,25226.000000,1131.000000,82.000000,-696.000000
1721057580.199683,-10555.000000,-66.000000,-261.000000,25775.000000,-50581.000000,510.000000,85.000000,-779.000000
1721057580.200182,-21251.000000,-878.000000,78.000000,29361.000000,-114801.000000,953.000000,-9.000000,-875.000000
