Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721053887.618585,0.000000,-2315.000000,-1914.000000,28096.000000,-19343.000000,-1789.000000,-23.000000,-750.000000
1721053887.619084,-30681.000000,-2301.000000,-1815.000000,32536.000000,-109588.000000,-1874.000000,-59.000000,-824.000000
1721053887.619584,-32249.000000,-2574.000000,-1889.000000,35029.000000,-115720.000000,-1735.000000,-9.000000,-812.000000
1721053887.620083,-28985.000000,-2335.000000,-1846.000000,35658.000000,-124807.000000,-1786.000000,-73.000000,-803.000000
1721053887.620582,-26550.000000,-2531.000000,-1876.000000,35904.000000,-120248.000000,-1714.000000,-32.000000,-571.000000
1721053887.621081,-23068.000000,-1979.000000,-1750.000000,35301.000000,-117653.000000,-1952.000000,-130.000000,-774.000000
1721053887.621580,-19237.000000,-1921.000000,-1888.000000,34878.000000,-105612.000000,-1695.000000,-161.000000,-773.000000
1721053887.622080,-15895.000000,-1574.000000,-1727.000000,33747.000000,-91403.000000,-1821.000000,-94.000000,-799.000000
1721053887.622579,-10909.000000,-1108.000000,-1572.000000,33003.000000,-78621.000000,-1755.000000,37.000000,-673.000000
1721053887.623078,-7306.000000,-959.000000,-1571.000000,32069.000000,-56858.000000,-1616.000000,58.000000,-702.000000
1721053887.623577,-5834.000000,-718.000000,-1730.000000,30713.000000,-35808.000000,-1523.000000,-75.000000,-768.000000
1721053887.624076,-4782.000000,-750.000000,-1613.000000,29552.000000,-26037.000000,-1660.000000,28.000000,-621.000000
1721053887.624576,-4824.000000,-521.000000,-1490.000000,28969.000000,-19407.000000,-1409.000000,67.000000,-697.000000
1721053887.625075,-3983.000000,-544.000000,-1488.000000,28609.000000,-19547.000000,-1297.000000,-133.000000,-865.000000
1721053887.625574,-4411.000000,-413.000000,-1408.000000,28538.000000,-14660.000000,-1207.000000,61.000000,-730.000000
1721053887.626073,-3471.000000,-434.000000,-1331.000000,28476.000000,-15732.000000,-895.000000,-20.000000,-647.000000
1721053887.626572,-4331.000000,-408.000000,-1284.000000,28339.000000,-10735.000000,-680.000000,-173.000000,-865.000000
