Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721052609.97551,0.000000,-940.000000,-2061.000000,31359.000000,-10013.000000,-892.000000,114.000000,-651.000000
1721052609.98050,-8527.000000,-1031.000000,-2189.000000,31310.000000,-11196.000000,-1103.000000,-76.000000,-880.000000
1721052609.98549,-4991.000000,-1104.000000,-2183.000000,31301.000000,-7118.000000,-1082.000000,-159.000000,-681.000000
1721052609.99049,-10042.000000,-1164.000000,-2248.000000,30955.000000,-11365.000000,-1209.000000,-97.000000,-727.000000
1721052609.99548,7081.000000,-874.000000,-1977.000000,31498.000000,8045.000000,-1308.000000,20.000000,-689.000000
1721052609.100047,63350.000000,2.000000,-1973.000000,29968.000000,93999.000000,-1254.000000,-145.000000,-670.000000
1721052609.100546,65009.000000,351.000000,-2075.000000,27559.000000,109640.000000,-1434.000000,-132.000000,-963.000000
1721052609.101045,66200.000000,474.000000,-1905.000000,26836.000000,113204.000000,-1398.000000,-185.000000,-708.000000
1721052609.101545,62204.000000,430.000000,-1910.000000,26386.000000,112850.000000,-1411.000000,-49.000000,-905.000000
1721052609.102044,56536.000000,389.000000,-1684.000000,26544.000000,107678.000000,-1310.000000,-69.000000,-695.000000
1721052609.102543,49973.000000,478.000000,-1610.000000,26662.000000,101231.000000,-1316.000000,64.000000,-766.000000
1721052609.103042,39024.000000,411.000000,-1487.000000,27120.000000,87887.000000,-1353.000000,-135.000000,-703.000000
1721052609.103541,32906.000000,632.000000,-1222.000000,27611.000000,79575.000000,-1151.000000,7.000000,-720.000000
1721052609.104041,19093.000000,398.000000,-1192.000000,27883.000000,60436.000000,-1256.000000,-50.000000,-727.000000
1721052609.104540,4053.000000,161.000000,-1065.000000,29012.000000,35249.000000,-1272.000000,-91.000000,-910.000000
1721052609.105039,4888.000000,384.000000,-896.000000,29826.000000,30004.000000,-1014.000000,71.000000,-565.000000
1721052609.105538,4130.000000,608.000000,-825.000000,29989.000000,26854.000000,-1044.000000,85.000000,-869.000000
1721052609.106037,5769.000000,810.000000,-437.000000,30299.000000,26609.000000,-859.000000,-84.000000,-730.000000
1721052609.106537,4253.000000,710.000000,-468.000000,30445.000000,24016.000000,-737.000000,91.000000,-587.000000
1721052609.107036,5190.000000,826.000000,-344.000000,30568.000000,23439.000000,-614.000000,-13.000000,-681.000000
1721052609.107535,3798.000000,988.000000,-244.000000,30454.000000,21279.000000,-472.000000,-119.000000,-839.000000
1721052609.108034,4681.000000,1266.000000,2.000000,30655.000000,21231.000000,-281.000000,43.000000,-609.000000
1721052609.108533,2941.000000,1256.000000,46.000000,30469.000000,18888.000000,-233.000000,-31.000000,-878.000000
1721052609.109033,5595.000000,1379.000000,189.000000,30795.000000,20532.000000,-202.000000,-127.000000,-761.000000
1721052609.109532,-4201.000000,1171.000000,194.000000,30296.000000,9180.000000,-13.000000,42.000000,-783.000000
1721052609.110031,-63217.000000,276.000000,124.000000,31569.000000,-76246.000000,-92.000000,-78.000000,-757.000000
1721052609.110530,-69740.000000,395.000000,369.000000,33980.000000,-95511.000000,225.000000,-54.000000,-892.000000
1721052609.111029,-67757.000000,425.000000,402.000000,34302.000000,-97177.000000,578.000000,-54.000000,-817.000000
1721052609.111529,-65382.000000,601.000000,460.000000,35010.000000,-98730.000000,808.000000,-44.000000,-630.000000
1721052609.112028,-58340.000000,468.000000,421.000000,34774.000000,-93711.000000,708.000000,88.000000,-628.000000
1721052609.112527,-50756.000000,657.000000,445.000000,34790.000000,-89438.000000,842.000000,-116.000000,-819.000000
1721052609.113026,-37046.000000,482.000000,451.000000,34455.000000,-77053.000000,858.000000,-36.000000,-799.000000
1721052609.113525,-29834.000000,574.000000,161.000000,34087.000000,-69816.000000,906.000000,-37.000000,-769.000000
1721052609.114025,-20332.000000,806.000000,254.000000,33821.000000,-52726.000000,752.000000,-118.000000,-789.000000
1721052609.114524,-11852.000000,824.000000,80.000000,33059.000000,-33840.000000,701.000000,-94.000000,-832.000000
1721052609.115023,-9407.000000,817.000000,70.000000,32484.000000,-22978.000000,931.000000,-87.000000,-748.000000
1721052609.115522,-7259.000000,729.000000,-287.000000,31999.000000,-15233.000000,765.000000,37.000000,-688.000000
1721052609.116021,-8479.000000,591.000000,-300.000000,31665.000000,-14995.000000,720.000000,-102.000000,-767.000000
1721052609.116521,-6517.000000,462.000000,-447.000000,31658.000000,-11946.000000,686.000000,-58.000000,-701.000000
1721052609.117020,-7336.000000,488.000000,-612.000000,31366.000000,-11781.000000,662.000000,17.000000,-688.000000
1721052609.117519,-5605.000000,422.000000,-695.000000,31397.000000,-9262.000000,490.000000,1.000000,-685.000000
1721052609.118018,-6989.000000,243.000000,-770.000000,31166.000000,-9497.000000,377.000000,-146.000000,-818.000000
1721052609.118517,-4419.000000,47.000000,-796.000000,31192.000000,-6618.000000,348.000000,-114.000000,-866.000000
1721052609.119017,-7948.000000,111.000000,-977.000000,31039.000000,-9214.000000,136.000000,-55.000000,-833.000000
1721052609.119516,4994.000000,291.000000,-710.000000,31534.000000,4466.000000,260.000000,-90.000000,-736.000000
1721052609.120015,62107.000000,1179.000000,-847.000000,30044.000000,90559.000000,195.000000,-228.000000,-817.000000
1721052609.120514,66345.000000,961.000000,-1170.000000,27654.000000,110760.000000,-283.000000,23.000000,-786.000000
1721052609.121013,66575.000000,1024.000000,-1257.000000,26860.000000,113084.000000,-416.000000,-37.000000,-798.000000
1721052609.121513,63423.000000,876.000000,-1400.000000,26432.000000,113964.000000,-783.000000,4.000000,-926.000000
1721052609.122012,57168.000000,577.000000,-1592.000000,26487.000000,107802.000000,-758.000000,-123.000000,-820.000000
1721052609.122511,50794.000000,607.000000,-1526.000000,26616.000000,102100.000000,-1044.000000,-76.000000,-723.000000
1721052609.123010,39468.000000,223.000000,-1634.000000,26997.000000,88293.000000,-1106.000000,8.000000,-844.000000
1721052609.123509,33058.000000,45.000000,-1732.000000,27470.000000,79613.000000,-1081.000000,-104.000000,-910.000000
1721052609.124009,19958.000000,-66.000000,-1697.000000,28113.000000,61840.000000,-1144.000000,-133.000000,-789.000000
1721052609.124508,3725.000000,-416.000000,-1694.000000,28764.000000,35747.000000,-1051.000000,69.000000,-771.000000
1721052609.125007,3982.000000,-378.000000,-1695.000000,29777.000000,29165.000000,-1062.000000,-108.000000,-739.000000
1721052609.125506,3888.000000,-214.000000,-1562.000000,30150.000000,26498.000000,-870.000000,-106.000000,-883.000000
1721052609.126005,4800.000000,114.000000,-1298.000000,30331.000000,25828.000000,-882.000000,17.000000,-807.000000
1721052609.126505,3808.000000,103.000000,-1189.000000,30349.000000,23373.000000,-828.000000,-99.000000,-608.000000
1721052609.127004,4511.000000,440.000000,-974.000000,30583.000000,22642.000000,-734.000000,-87.000000,-790.000000
1721052609.127503,3800.000000,659.000000,-758.000000,30523.000000,21078.000000,-480.000000,-54.000000,-794.000000
1721052609.128002,4231.000000,730.000000,-566.000000,30695.000000,20406.000000,-559.000000,104.000000,-735.000000
1721052609.128501,3261.000000,880.000000,-334.000000,30555.000000,19013.000000,-471.000000,-113.000000,-861.000000
1721052609.129001,4631.000000,1134.000000,-261.000000,30877.000000,19107.000000,-168.000000,-133.000000,-795.000000
1721052609.129500,-1616.000000,1042.000000,-92.000000,30389.000000,12486.000000,-150.000000,-109.000000,-672.000000
1721052609.129999,-60476.000000,31.000000,-323.000000,31409.000000,-71999.000000,-237.000000,-37.000000,-742.000000
1721052609.130498,-70636.000000,240.000000,261.000000,33876.000000,-96461.000000,303.000000,-123.000000,-787.000000
1721052609.130997,-67446.000000,447.000000,332.000000,34302.000000,-96421.000000,281.000000,13.000000,-786.000000
1721052609.131497,-66019.000000,549.000000,571.000000,34851.000000,-99473.000000,539.000000,-90.000000,-787.000000
1721052609.131996,-58275.000000,778.000000,638.000000,34761.000000,-93417.000000,762.000000,-159.000000,-734.000000
1721052609.132495,-51042.000000,1025.000000,895.000000,34683.000000,-89917.000000,848.000000,-76.000000,-788.000000
1721052609.132994,-37015.000000,1182.000000,949.000000,34452.000000,-77303.000000,845.000000,-106.000000,-664.000000
1721052609.133493,-29369.000000,1510.000000,1127.000000,34157.000000,-69658.000000,1119.000000,-147.000000,-860.000000
