Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721053813.213275,0.000000,-566.000000,-2031.000000,28884.000000,16947.000000,-1217.000000,22.000000,-690.000000
1721053813.213774,-105.000000,-580.000000,-1709.000000,28465.000000,14457.000000,-1673.000000,-32.000000,-652.000000
1721053813.214273,-20588.000000,-1826.000000,-1835.000000,30415.000000,-79287.000000,-1847.000000,-24.000000,-725.000000
1721053813.214772,-29087.000000,-2260.000000,-1797.000000,34212.000000,-119271.000000,-1692.000000,-272.000000,-809.000000
1721053813.215272,-28919.000000,-2115.000000,-1564.000000,35209.000000,-120501.000000,-1146.000000,-37.000000,-782.000000
1721053813.215771,-28473.000000,-2120.000000,-1735.000000,35857.000000,-126129.000000,-504.000000,-131.000000,-693.000000
1721053813.216270,-25018.000000,-1927.000000,-1415.000000,35672.000000,-118872.000000,-184.000000,-52.000000,-728.000000
1721053813.216769,-23088.000000,-1197.000000,-1085.000000,35412.000000,-113736.000000,-104.000000,-113.000000,-879.000000
1721053813.217268,-18549.000000,-707.000000,-720.000000,34705.000000,-96312.000000,-490.000000,-5.000000,-804.000000
1721053813.217768,-16113.000000,-544.000000,-749.000000,34058.000000,-84852.000000,-344.000000,-82.000000,-666.000000
1721053813.218267,-12065.000000,-738.000000,-1049.000000,33043.000000,-66897.000000,-192.000000,-145.000000,-768.000000
1721053813.218766,-7612.000000,0.000000,-931.000000,31883.000000,-43355.000000,-97.000000,-200.000000,-806.000000
1721053813.219265,-5245.000000,84.000000,-701.000000,30828.000000,-28842.000000,-271.000000,-38.000000,-641.000000
1721053813.219764,-3896.000000,200.000000,-833.000000,30068.000000,-21063.000000,121.000000,58.000000,-724.000000
1721053813.220264,-3846.000000,87.000000,-766.000000,29650.000000,-18636.000000,669.000000,-9.000000,-677.000000
1721053813.220763,-3260.000000,508.000000,-558.000000,29403.000000,-16232.000000,-524.000000,50.000000,-677.000000
1721053813.221262,-3293.000000,565.000000,-267.000000,29322.000000,-13943.000000,229.000000,-102.000000,-833.000000
1721053813.221761,-3119.000000,300.000000,-902.000000,29210.000000,-12863.000000,216.000000,-96.000000,-895.000000
1721053813.222260,-2642.000000,579.000000,-509.000000,28977.000000,-11006.000000,91.000000,-32.000000,-758.000000
1721053813.222760,-2662.000000,544.000000,-518.000000,29221.000000,-10079.000000,-95.000000,-27.000000,-776.000000
1721053813.223259,-2087.000000,733.000000,-339.000000,28787.000000,-8620.000000,-193.000000,-121.000000,-586.000000
1721053813.223758,-1374.000000,619.000000,-361.000000,29316.000000,-4087.000000,-127.000000,-54.000000,-824.000000
1721053813.224257,18140.000000,1730.000000,-388.000000,27283.000000,90967.000000,-169.000000,-15.000000,-861.000000
1721053813.224756,26957.000000,2287.000000,-459.000000,23275.000000,131340.000000,-510.000000,-146.000000,-732.000000
1721053813.225256,27657.000000,1979.000000,-553.000000,22205.000000,133357.000000,-299.000000,-74.000000,-836.000000
1721053813.225755,27994.000000,1790.000000,-746.000000,21517.000000,137629.000000,-202.000000,-66.000000,-730.000000
1721053813.226254,25762.000000,1967.000000,-696.000000,21460.000000,129512.000000,-255.000000,-11.000000,-633.000000
1721053813.226753,23839.000000,1612.000000,-752.000000,22078.000000,123640.000000,-334.000000,-36.000000,-758.000000
1721053813.227252,19623.000000,1483.000000,-648.000000,22611.000000,106506.000000,-575.000000,-71.000000,-750.000000
1721053813.227752,16433.000000,1196.000000,-779.000000,23581.000000,95001.000000,-376.000000,18.000000,-623.000000
