Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721054307.661696,0.000000,-1355.000000,-942.000000,34447.000000,-116284.000000,-886.000000,-51.000000,-749.000000
1721054307.662195,-28140.000000,-1528.000000,-1022.000000,34958.000000,-126980.000000,-513.000000,17.000000,-711.000000
1721054307.662694,-25826.000000,-1437.000000,-866.000000,35546.000000,-125178.000000,-719.000000,-84.000000,-659.000000
1721054307.663193,-23324.000000,-1221.000000,-872.000000,34917.000000,-117762.000000,-569.000000,-70.000000,-799.000000
1721054307.663693,-21313.000000,-964.000000,-797.000000,34474.000000,-110358.000000,-536.000000,-12.000000,-836.000000
1721054307.664192,-16934.000000,-628.000000,-743.000000,33535.000000,-92186.000000,-512.000000,-87.000000,-816.000000
1721054307.664691,-14770.000000,-441.000000,-599.000000,32648.000000,-82642.000000,-414.000000,-125.000000,-817.000000
1721054307.665190,-10764.000000,-149.000000,-488.000000,31778.000000,-63719.000000,-262.000000,-142.000000,-862.000000
1721054307.665689,-6172.000000,160.000000,-491.000000,30384.000000,-37194.000000,-90.000000,-124.000000,-737.000000
1721054307.666189,-4785.000000,404.000000,-257.000000,29340.000000,-27144.000000,-97.000000,12.000000,-703.000000
1721054307.666688,-3361.000000,545.000000,-326.000000,28687.000000,-18763.000000,-130.000000,-49.000000,-780.000000
1721054307.667187,-3558.000000,663.000000,-205.000000,28358.000000,-18881.000000,-55.000000,-115.000000,-642.000000
1721054307.667686,-2802.000000,653.000000,-389.000000,28148.000000,-14341.000000,-57.000000,74.000000,-670.000000
1721054307.668185,-3038.000000,614.000000,-207.000000,28031.000000,-14882.000000,85.000000,39.000000,-737.000000
1721054307.668685,-2191.000000,609.000000,-242.000000,27894.000000,-10517.000000,153.000000,-103.000000,-773.000000
1721054307.669184,-2810.000000,699.000000,-89.000000,27912.000000,-12290.000000,183.000000,-26.000000,-708.000000
1721054307.669683,-1394.000000,948.000000,-130.000000,27987.000000,-6506.000000,309.000000,30.000000,-692.000000
1721054307.670182,-3056.000000,746.000000,-219.000000,27810.000000,-13053.000000,340.000000,-121.000000,-763.000000
1721054307.670681,2839.000000,1148.000000,-166.000000,28150.000000,15133.000000,243.000000,12.000000,-741.000000
1721054307.671181,21442.000000,2313.000000,55.000000,23976.000000,113644.000000,614.000000,-121.000000,-811.000000
1721054307.671680,24328.000000,2559.000000,-157.000000,20564.000000,130308.000000,764.000000,49.000000,-698.000000
1721054307.672179,26912.000000,2339.000000,-289.000000,19728.000000,141280.000000,477.000000,-40.000000,-877.000000
1721054307.672678,26094.000000,2323.000000,-272.000000,19190.000000,138877.000000,758.000000,-68.000000,-693.000000
1721054307.673177,23725.000000,2270.000000,-245.000000,19698.000000,129912.000000,624.000000,-25.000000,-633.000000
1721054307.673677,21687.000000,1907.000000,-357.000000,20097.000000,122231.000000,616.000000,-7.000000,-779.000000
1721054307.674176,17412.000000,1825.000000,-486.000000,21220.000000,103356.000000,563.000000,-60.000000,-904.000000
1721054307.674675,15486.000000,1622.000000,-438.000000,22169.000000,94758.000000,538.000000,-224.000000,-819.000000
1721054307.675174,10465.000000,1209.000000,-632.000000,23226.000000,71331.000000,540.000000,14.000000,-727.000000
1721054307.675673,4318.000000,699.000000,-580.000000,25142.000000,38781.000000,285.000000,-166.000000,-828.000000
1721054307.676173,3639.000000,645.000000,-577.000000,26389.000000,33301.000000,364.000000,-63.000000,-827.000000
1721054307.676672,2880.000000,532.000000,-709.000000,26885.000000,27933.000000,471.000000,-107.000000,-785.000000
1721054307.677171,2942.000000,451.000000,-790.000000,27154.000000,28331.000000,384.000000,26.000000,-698.000000
1721054307.677670,2060.000000,371.000000,-844.000000,27286.000000,24350.000000,334.000000,47.000000,-734.000000
1721054307.678169,2234.000000,390.000000,-957.000000,27461.000000,24351.000000,170.000000,-101.000000,-758.000000
1721054307.678669,1694.000000,200.000000,-1009.000000,27469.000000,20847.000000,183.000000,-155.000000,-724.000000
1721054307.679168,1824.000000,-100.000000,-1047.000000,27614.000000,21630.000000,-17.000000,-52.000000,-809.000000
1721054307.679667,992.000000,-28.000000,-1214.000000,27500.000000,17433.000000,-142.000000,14.000000,-689.000000
1721054307.680166,1847.000000,54.000000,-1325.000000,27736.000000,21233.000000,-218.000000,-104.000000,-682.000000
