Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721053554.81889,0.000000,-1344.000000,-1176.000000,44310.000000,-114798.000000,-455.000000,-91.000000,-804.000000
1721053554.82389,-30160.000000,-1053.000000,-1040.000000,44330.000000,-111790.000000,-407.000000,-18.000000,-839.000000
1721053554.82888,-26049.000000,-846.000000,-903.000000,43879.000000,-95046.000000,-496.000000,-266.000000,-817.000000
1721053554.83387,-20946.000000,-694.000000,-833.000000,43506.000000,-84749.000000,-272.000000,-102.000000,-742.000000
1721053554.83886,-17713.000000,-281.000000,-717.000000,42825.000000,-65228.000000,-203.000000,-40.000000,-834.000000
1721053554.84385,-12978.000000,126.000000,-590.000000,42163.000000,-43004.000000,-303.000000,-189.000000,-805.000000
1721053554.84885,-8388.000000,273.000000,-739.000000,41322.000000,-28760.000000,-306.000000,-63.000000,-672.000000
1721053554.85384,-5838.000000,327.000000,-803.000000,40712.000000,-20518.000000,-284.000000,-69.000000,-906.000000
1721053554.85883,-4506.000000,248.000000,-792.000000,40432.000000,-17956.000000,-195.000000,-78.000000,-687.000000
1721053554.86382,-4295.000000,353.000000,-735.000000,40339.000000,-16411.000000,-270.000000,-34.000000,-614.000000
1721053554.86881,-4169.000000,399.000000,-770.000000,40172.000000,-13370.000000,-404.000000,-123.000000,-851.000000
1721053554.87381,-3749.000000,529.000000,-595.000000,40342.000000,-13187.000000,-297.000000,-114.000000,-941.000000
1721053554.87880,-3698.000000,369.000000,-753.000000,40049.000000,-9920.000000,-414.000000,58.000000,-665.000000
1721053554.88379,-2904.000000,422.000000,-652.000000,40131.000000,-11117.000000,-439.000000,13.000000,-777.000000
1721053554.88878,-3437.000000,297.000000,-691.000000,39909.000000,-6497.000000,-400.000000,-91.000000,-792.000000
1721053554.89377,-2435.000000,394.000000,-664.000000,40413.000000,-9593.000000,-294.000000,-52.000000,-733.000000
1721053554.89877,-3004.000000,1784.000000,-300.000000,39566.000000,87412.000000,43.000000,-119.000000,-811.000000
