Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721057293.458527,0.000000,240.000000,-1056.000000,20920.000000,46052.000000,-224.000000,75.000000,-783.000000
1721057293.459026,2894.000000,138.000000,-955.000000,22457.000000,32699.000000,-422.000000,1.000000,-851.000000
1721057293.459525,2257.000000,94.000000,-1204.000000,23003.000000,29454.000000,-311.000000,91.000000,-716.000000
1721057293.460025,2257.000000,-76.000000,-1143.000000,23489.000000,26963.000000,-437.000000,8.000000,-926.000000
1721057293.460524,2024.000000,-140.000000,-1183.000000,23502.000000,26072.000000,-234.000000,42.000000,-767.000000
1721057293.461023,1533.000000,-220.000000,-1108.000000,23861.000000,22764.000000,-300.000000,7.000000,-837.000000
1721057293.461522,1778.000000,11.000000,-1059.000000,23797.000000,23130.000000,-132.000000,132.000000,-896.000000
1721057293.462021,1229.000000,-56.000000,-1167.000000,23956.000000,19251.000000,-66.000000,-3.000000,-853.000000
1721057293.462521,1656.000000,65.000000,-1071.000000,23768.000000,21357.000000,-82.000000,55.000000,-803.000000
1721057293.463020,901.000000,165.000000,-835.000000,24109.000000,15644.000000,-82.000000,33.000000,-839.000000
1721057293.463519,1955.000000,226.000000,-1037.000000,23686.000000,21588.000000,227.000000,-39.000000,-840.000000
1721057293.464018,-12990.000000,-1049.000000,-1107.000000,25063.000000,-63615.000000,208.000000,168.000000,-660.000000
1721057293.464517,-22007.000000,-1593.000000,-843.000000,28841.000000,-118092.000000,43.000000,41.000000,-870.000000
1721057293.465017,-22062.000000,-1464.000000,-695.000000,30180.000000,-121119.000000,287.000000,-27.000000,-841.000000
1721057293.465516,-23512.000000,-1257.000000,-596.000000,31199.000000,-130805.000000,504.000000,122.000000,-802.000000
1721057293.466015,-20881.000000,-972.000000,-513.000000,30958.000000,-118549.000000,593.000000,149.000000,-762.000000
1721057293.466514,-20141.000000,-645.000000,-442.000000,30548.000000,-115866.000000,638.000000,111.000000,-767.000000
1721057293.467013,-16368.000000,-442.000000,-229.000000,30020.000000,-97148.000000,692.000000,-23.000000,-750.000000
1721057293.467513,-14348.000000,-113.000000,-43.000000,29282.000000,-85296.000000,807.000000,-55.000000,-844.000000
1721057293.468012,-11895.000000,383.000000,82.000000,28510.000000,-72123.000000,974.000000,143.000000,-679.000000
1721057293.468511,-7084.000000,846.000000,118.000000,27468.000000,-44314.000000,1167.000000,29.000000,-957.000000
1721057293.469010,-4339.000000,980.000000,108.000000,26209.000000,-27485.000000,1090.000000,-3.000000,-971.000000
1721057293.469509,-3391.000000,1171.000000,129.000000,25404.000000,-20405.000000,1079.000000,115.000000,-816.000000
