Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721054125.732636,0.000000,1093.000000,-574.000000,39456.000000,-123755.000000,40432.000000,-103.000000,-742.000000
1721054125.733135,-21426.000000,344.000000,-935.000000,39392.000000,-115616.000000,38638.000000,60.000000,-671.000000
1721054125.733635,-21955.000000,-1052.000000,-2714.000000,39412.000000,-114337.000000,30854.000000,-69.000000,-739.000000
1721054125.734134,-17000.000000,35.000000,-3774.000000,38933.000000,-97659.000000,33173.000000,-121.000000,-845.000000
1721054125.734633,-16100.000000,-3044.000000,-8410.000000,38350.000000,-87069.000000,29280.000000,-132.000000,-727.000000
1721054125.735132,-13053.000000,-2435.000000,-9373.000000,37766.000000,-69472.000000,11608.000000,-194.000000,-840.000000
1721054125.735631,-8215.000000,-35.000000,-8141.000000,36783.000000,-44573.000000,-524.000000,-75.000000,-715.000000
1721054125.736131,-8071.000000,-4192.000000,-12353.000000,36145.000000,-31122.000000,-8250.000000,20.000000,-635.000000
1721054125.736630,-8474.000000,-7144.000000,-14254.000000,35483.000000,-26191.000000,-19444.000000,-41.000000,-769.000000
1721054125.737129,-7381.000000,-7144.000000,-13120.000000,35075.000000,-23891.000000,-21938.000000,-2.000000,-785.000000
1721054125.737628,-7594.000000,-8383.000000,-12719.000000,34837.000000,-24018.000000,-27608.000000,-27.000000,-644.000000
1721054125.738127,-7877.000000,-8104.000000,-10880.000000,34565.000000,-20867.000000,-40148.000000,16.000000,-729.000000
1721054125.738627,-7355.000000,-7618.000000,-10421.000000,34677.000000,-21452.000000,-38260.000000,51.000000,-770.000000
1721054125.739126,-10132.000000,-12159.000000,-15627.000000,34417.000000,-21462.000000,-36258.000000,-86.000000,-860.000000
1721054125.739625,-12179.000000,-14903.000000,-19662.000000,34611.000000,-25358.000000,-35036.000000,67.000000,-591.000000
1721054125.740124,-10453.000000,-14029.000000,-20644.000000,34234.000000,-19552.000000,-39471.000000,-56.000000,-824.000000
1721054125.740623,-10109.000000,-11592.000000,-19193.000000,34657.000000,-23342.000000,-45911.000000,-131.000000,-751.000000
1721054125.741123,4741.000000,-12516.000000,-21837.000000,33914.000000,62970.000000,-40794.000000,51.000000,-743.000000
1721054125.741622,11015.000000,-16491.000000,-25832.000000,30270.000000,114949.000000,-37959.000000,-23.000000,-704.000000
1721054125.742121,12048.000000,-15462.000000,-23553.000000,28992.000000,115256.000000,-44125.000000,-78.000000,-710.000000
1721054125.742620,16971.000000,-11978.000000,-19355.000000,28284.000000,124004.000000,-44194.000000,-30.000000,-794.000000
1721054125.743119,15528.000000,-12151.000000,-17865.000000,28313.000000,115196.000000,-46589.000000,6.000000,-797.000000
1721054125.743619,15617.000000,-11062.000000,-15857.000000,28516.000000,111041.000000,-47712.000000,-142.000000,-732.000000
1721054125.744118,9274.000000,-12098.000000,-15511.000000,28821.000000,94682.000000,-44360.000000,-27.000000,-742.000000
1721054125.744617,4528.000000,-14830.000000,-18798.000000,29525.000000,80675.000000,-41832.000000,-44.000000,-660.000000
1721054125.745116,1391.000000,-16095.000000,-21346.000000,30228.000000,63155.000000,-42407.000000,-108.000000,-571.000000
1721054125.745615,-4670.000000,-15787.000000,-22207.000000,31142.000000,31554.000000,-44787.000000,-63.000000,-725.000000
1721054125.746115,-9926.000000,-17683.000000,-25032.000000,32546.000000,14154.000000,-42584.000000,-23.000000,-672.000000
1721054125.746614,-11212.000000,-20711.000000,-28331.000000,32904.000000,9970.000000,-42823.000000,25.000000,-703.000000
1721054125.747113,-8993.000000,-19010.000000,-27100.000000,33258.000000,6022.000000,-44714.000000,-68.000000,-680.000000
1721054125.747612,-6272.000000,-16287.000000,-23990.000000,33445.000000,6583.000000,-44926.000000,2.000000,-726.000000
1721054125.748111,-9049.000000,-16265.000000,-21392.000000,33522.000000,3904.000000,-38339.000000,-31.000000,-771.000000
1721054125.748611,-7924.000000,-16838.000000,-20864.000000,33715.000000,5426.000000,-32416.000000,125.000000,-631.000000
1721054125.749110,-8472.000000,-15183.000000,-18321.000000,33962.000000,2217.000000,-28389.000000,-45.000000,-468.000000
1721054125.749609,-9591.000000,-15240.000000,-17723.000000,33705.000000,5560.000000,-30319.000000,-98.000000,-761.000000
1721054125.750108,-9730.000000,-13348.000000,-16801.000000,33905.000000,-240.000000,-33969.000000,-14.000000,-848.000000
1721054125.750607,-6586.000000,-13148.000000,-17879.000000,33661.000000,8432.000000,-39431.000000,52.000000,-689.000000
1721054125.751107,-23221.000000,-14390.000000,-19444.000000,34195.000000,-69953.000000,-43511.000000,-30.000000,-753.000000
1721054125.751606,-39552.000000,-17648.000000,-21269.000000,37587.000000,-132995.000000,-51065.000000,-61.000000,-714.000000
1721054125.752105,-37302.000000,-15777.000000,-19894.000000,38846.000000,-131164.000000,-61438.000000,53.000000,-693.000000
1721054125.752604,-37426.000000,-15801.000000,-19195.000000,39543.000000,-139454.000000,-62346.000000,4.000000,-767.000000
1721054125.753103,-34801.000000,-18127.000000,-21581.000000,39566.000000,-133691.000000,-63473.000000,-104.000000,-773.000000
1721054125.753603,-32728.000000,-17350.000000,-20374.000000,39499.000000,-132395.000000,-59020.000000,-11.000000,-602.000000
1721054125.754102,-31140.000000,-17941.000000,-20391.000000,38977.000000,-115879.000000,-55445.000000,-185.000000,-708.000000
1721054125.754601,-29925.000000,-19391.000000,-21730.000000,38444.000000,-104543.000000,-53699.000000,-67.000000,-667.000000
1721054125.755100,-25557.000000,-18025.000000,-21251.000000,37967.000000,-87934.000000,-49938.000000,13.000000,-637.000000
1721054125.755599,-21389.000000,-17920.000000,-21905.000000,37074.000000,-64835.000000,-44475.000000,-66.000000,-744.000000
1721054125.756099,-16928.000000,-16779.000000,-21730.000000,36147.000000,-47593.000000,-39833.000000,-99.000000,-835.000000
1721054125.756598,-14954.000000,-14258.000000,-19318.000000,35445.000000,-38051.000000,-41102.000000,-160.000000,-779.000000
1721054125.757097,-15725.000000,-14451.000000,-18316.000000,35092.000000,-32916.000000,-41064.000000,-108.000000,-648.000000
