Timestamp,Geophone_1,Geophone_2,Geophone_3,Geophone_4,Geophone_5,Geophone_6,Accelerometer_1,Accelerometer_2
second.us,ADC,ADC,ADC,ADC,ADC,ADC,ADC,ADC
1721053729.217827,0.000000,1101.000000,111.000000,32076.000000,-10658.000000,486.000000,-59.000000,-562.000000
1721053729.218326,-1535.000000,1217.000000,133.000000,32191.000000,-7301.000000,641.000000,95.000000,-844.000000
1721053729.218825,-2605.000000,1000.000000,66.000000,31842.000000,-9972.000000,551.000000,-96.000000,-732.000000
1721053729.219324,932.000000,1166.000000,33.000000,32398.000000,4769.000000,833.000000,42.000000,-744.000000
1721053729.219824,23697.000000,2360.000000,163.000000,29112.000000,108037.000000,798.000000,-86.000000,-804.000000
1721053729.220323,28829.000000,2315.000000,-179.000000,25496.000000,130533.000000,494.000000,-20.000000,-643.000000
1721053729.220822,30535.000000,2453.000000,-79.000000,24514.000000,134394.000000,331.000000,-25.000000,-814.000000
1721053729.221321,29955.000000,2323.000000,-237.000000,23921.000000,134979.000000,352.000000,-174.000000,-748.000000
1721053729.221820,27654.000000,2155.000000,-334.000000,24239.000000,127647.000000,377.000000,-132.000000,-702.000000
1721053729.222320,25295.000000,1931.000000,-284.000000,24715.000000,120002.000000,336.000000,-44.000000,-791.000000
1721053729.222819,20696.000000,1873.000000,-345.000000,25690.000000,103121.000000,404.000000,-112.000000,-655.000000
1721053729.223318,17793.000000,1717.000000,-249.000000,26577.000000,92151.000000,483.000000,-25.000000,-657.000000
1721053729.223817,12355.000000,1331.000000,-410.000000,27652.000000,71324.000000,299.000000,-108.000000,-693.000000
1721053729.224316,5518.000000,767.000000,-497.000000,29323.000000,40614.000000,269.000000,-165.000000,-579.000000
1721053729.224816,4136.000000,721.000000,-477.000000,30809.000000,32476.000000,300.000000,-75.000000,-718.000000
1721053729.225315,3623.000000,707.000000,-476.000000,31115.000000,29123.000000,143.000000,-112.000000,-706.000000
1721053729.225814,3590.000000,562.000000,-480.000000,31405.000000,27892.000000,297.000000,46.000000,-717.000000
